name,mz,rt,W03.01,W03.02,W03.03,W03.04,W03.05,W03.06,W03.07,W03.08,W03.09,W03.10,W30.01,W30.02,W30.03,W30.04,W30.05,W30.06,W30.07,W30.08,W30.09,W30.10
M633T293,633.389589,293.238,1336.784958,1389.752213,225.2921932,259.3680096,1027,821.5966568,447.6641045,632.8391342,296.0309556,1289.585688,2326.11689,1029.546936,711.7339333,2035.983143,1546.977,1415.284,1641.825495,687.184782,2000.191019,1707.581173
M633T51,633.415062,50.6645,66802.29231,2877.801773,19308.37242,81600.90068,70720.48274,1269.392502,970.7469482,22306.2992,1775.05672,1682.5748,4158.121727,1619.666057,3780.356323,1556.345123,17730.83455,1305.863966,3791.779875,20666.50122,7634.991334,1611.292375
M633T270,633.4262028,270.472,3268.107,5178.028882,2552.470188,883.9268235,2306.47095,2645.300832,2191.351765,2680.466675,1638.534,2921.533579,15106.5155,16028.82518,13377.22924,21400.88133,11321.93793,11552.33865,12370.43817,11961.60444,16495.31407,18670.45374
M633T271,633.4370225,271.013,3645.92786,5501.44407,2690.377441,1189.997612,2237.60579,2520.3515,2207.740784,6529.029098,1597.707189,3329.935875,16299.57596,15968.56056,13609.538,21560.21851,12173.35884,12630.30916,12164.63867,12021.87495,17390.08468,19038.91869
M633T326,633.4908194,325.761,30796.175,64747.82289,8513.371562,5400.853333,36995.64706,11838.09072,13036.7996,37506.35913,6668.005556,34844.87094,37674.1455,90421.04723,103094.7264,141960.0468,12147.3625,83209.73284,120123.1648,72610.85617,192466.4382,105729.3816
M634T310,633.5024131,309.6035,37219.45422,67514.31074,9021.066177,8396.043723,70561.49148,12711.75683,17638.76968,46482.5405,10196.8441,39727.56858,26057.23611,115928.6201,125126.7853,144222.3449,132518.4573,260840.7671,129737.1691,85301.14806,183406.8502,128418.6763
M634T69,633.5109165,68.913,906.0537014,2530.258946,468.4974289,755.0338533,871.0978947,366.1191254,1101.542334,1040.113158,719.3964471,1156.777778,541.6699934,1119.951333,1509.119795,1317.726428,1496.936667,2300.336889,2134.297292,1390.46868,3595.433545,1213.382848
M634T61,633.5321759,60.705,436.4806137,654.5345599,82.28248596,253.0869141,891.125,62.84583588,163.9497967,300.9783363,228.5319551,666.75,270.4795507,682.1961818,722.65,619.0037409,450.1407778,706.5329933,808.7845455,412.6504761,1381.8324,620.633387
M634T580,633.7269193,580.1315,854.4445,1773.629693,1323.778465,1891.501085,822.53375,1723.243022,1394.638,1397.136841,1678.297927,1267.674579,718.1733333,1678.82232,1523.468889,1011.640296,783.586,1132.626295,1465.849171,1610.187215,923.8153846,867.4363636
M634T638,633.7898291,638.015,326.6894531,496.2280273,124.0191732,346.8108444,625.1908,385.1307373,774.6679286,651.5074275,400.2129232,595.5409091,718.2928421,752.5396405,791.806,517.3382222,623.3773384,534.6995544,525.8621176,1140.712632,505.0026855,611.961875
M634T707,634.0742936,707.085,595.2095625,1132.8956,959.2274,1486.920927,633.3547435,615.909,493.9873333,523.6135385,920.9553452,687.2626957,700.6496582,738.4599444,876.3811429,791.5093803,837.47,824.42325,1168.197333,648.5101857,860.6155556,536.3214
M634T721,634.0978495,721.341,445.6246154,886.785246,944.7045263,741.4702148,1870.18719,1059.68,1409.188649,1379.267,853.48512,1458.033529,529.1251831,723.9819145,525.2891464,492.4876923,395.9843445,511.1148682,500.9508972,597.081131,551.0440407,852.3124695
M634T390,634.1179979,389.5,1103.476471,1227.838438,692.2405833,678.3704281,1108.1118,464.72,1401.743824,830.5243529,920.4031474,1165.761882,515.3522583,466.3445862,557.0858154,518.7141462,543.2628113,646.446125,643.8695652,540.03625,418.5566216,467.347
M634T730,634.1361172,729.724,1960.860706,2614.209188,2527.54625,2274.829263,2695.74075,2595.939667,2595.908,2148.234504,1947.782857,2822.145588,1126.4132,1167.576707,1873.993889,1260.295263,772.7813577,1002.573,1897.506867,1925.569389,931.3189867,1902.026389
M634T785,634.1851614,784.562,6318.316243,3861.549943,6070.674545,5020.12605,10965.7434,6403.686296,8469.645429,7568.604,6760.81044,9638.48669,3695.483448,4314.571655,2427.162878,3090.414129,2294.420216,3272.5306,3433.763123,4091.20344,4596.301278,4797.2486
M634T355,634.2614644,354.584,5506.493286,5578.142749,3150.610167,2168.568789,3465.726783,3106.616471,4815.527907,3822.234581,6046.794533,3081.580091,3397.136429,5080.373591,2446.2555,3706.368,6207.462841,4994.7805,6214.048484,1744.461941,2185.022167,2961.347435
M634T492,634.2927546,492.329,1720.774356,4546.076634,68111.16486,20026.0655,115035.0912,56272.92367,103954.9022,97935.84022,16481.65895,164863.5858,466.5006866,494.0832279,164.1294572,287.6651322,155.9798645,122.5262044,215.4657818,1226.173947,203.7291294,1612.173063
M634T446,634.3067168,446.228,156.2441299,232.8252926,564.984,214.1077576,956.3248182,537.3785759,934.491,992.796,239.8988241,669.4921538,175.2456414,154.7532252,136.3440993,108.5082146,140.7162272,147.987635,68.01999081,168.2705365,302.3244019,93.07566744
